text,label
"Subject: how do you get your hands around this ? ? are there reports which can help ?
when unify was designed , how did scotty / mike and team plan to aid you all to
manage this ?
- - - - - - - - - - - - - - - - - - - - - - forwarded by brenda f herod / hou / ect on 05 / 11 / 2000
08 : 53 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron capital management
from : david baumbach 05 / 10 / 2000 06 : 12 pm
to : daren j farmer / hou / ect @ ect , pat clynes / corp / enron @ enron
cc : brenda f herod / hou / ect @ ect
subject :",ham
"Subject: here ' s my performance evaluation choices :
gary hanks - pipeline operations
morgan sharifi - desk to desk business
greg steagall - transportation / invoicing
julie meyers - contract admin
charlotte hawkins - hplc ops
please let me know if you think i should list anyone else . thanks .",ham
"Subject: meter 9794
daren - during the saxet thompsonville outage , may 8 - may 11 , the meter
flowed a small volume with no nom . can you set up a deal for the days that
flowed ?
5 / 8 . 012
5 / 9 0
5 / 10 . 087
5 / 11 6 . 970
- aimee",ham
"Subject: june availabilities
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 05 / 22 / 2000
09 : 20 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" steve holmes "" on 05 / 22 / 2000 09 : 23 : 29 am
to :
cc :
subject : june availabilities
ami ,
attached is the list of june availabilities for enron to sell . i have listed
the pipeline beside the offshore volumes and am in the process of doing the
same for the onshore . we are still waiting on a couple of volumes on some of
the outside operated properties and have estimated availabilities for those
properties . additionally , the pvr factors are estimated and will also be
provided as they become available .
please feel free to call me with any questions you have .
thanks ,
steve
- enronavailso 600 . xls",ham
"Subject: 24 x 5 products
please make sure this is clearly understood by the schedulers .
- - - - - - - - - - - - - - - - - - - - - - forwarded by brenda f herod / hou / ect on 05 / 23 / 2000
09 : 52 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : jennifer deboisblanc denny
05 / 23 / 2000 05 : 11 pm
to : steve venturatos / hou / ect @ ect , david baumbach / hou / ect @ ect , o ' neal d
winfree / hou / ect @ ect , michael walters / hou / ect @ ect , bryan hull / hou / ect @ ect ,
jeff a crook / hou / ect @ ect , julie meyers / hou / ect @ ect , ami
chokshi / corp / enron @ enron
cc : torrey moorer / hou / ect @ ect , tara sweitzer / hou / ect @ ect , brenda f
herod / hou / ect @ ect , sheri thomas / hou / ect @ ect , imelda frayre / hou / ect @ ect , scott
mills / hou / ect @ ect
subject : 24 x 5 products
eric bass , texas desk trader , requested the following product described below
be traded on enrononline . this product will not bridge into sitara and will
have to be put in manually .
the reason it will not bridge is due to the fact that it can have multiple
stripes of start & end dates rather than one start & end date . currently ,
enrononline can
only send one start & end date per deal therefore it will fail in the bridge
monitor and will have to be manually entered into sitara & subsequently
cleared out of the monitor .
since these transactions could flow next day , it is imperative that these
transactions get into sitara as soon as possible . please read the full
description below . ( this product looks like a month long deal but excludes
weekends . the "" wkd "" is short for week days . )
we do not anticipate a large volume of these transactions but need to be
prepared to react quickly when they do . for the future , we are looking into
the cost / benefit of enrononline having the capability of sending multiple
dates for these types of products .
if you have any questions , please call me at 3 - 5824
thank you .
- - - - - - - - - - - - - - - - - - - - - - forwarded by jennifer deboisblanc denny / hou / ect on
05 / 23 / 2000 02 : 05 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
dale neuner 05 / 23 / 2000 10 : 26 am
to : david forster / corp / enron @ enron , sheri thomas / hou / ect @ ect , jennifer
deboisblanc denny / hou / ect @ ect , jason althaus / corp / enron @ enron , jason
althaus / corp / enron @ enron , melba lozano / hou / ect @ ect
cc : eric bass / hou / ect @ ect
subject : 24 x 5 products
we are rolling out the use of the 24 x 5 nat gas product commencing tomorrow ,
may 24 th .
the product is a month - long physical nat gas product traded off the texas
desk . it will be identified as follows :
us gas phy exxon katy wkd juno 0 usd / mm
this product is different from the usual products traded on the texas desk in
that the product description has an
indicator of wkd , which designates that the product only moves gas on a day
that is a monday , tuesday , wednesday ,
thursday or friday .
these products will not bridge into sitara . risk personnel will need to be
diligent to identify these products based
on the information in the product description to ensure that the products are
entered into sitara correctly ( presumably -
strips of monday - friday trades and the corresponding month - starting days
and / or month - ending days ) .
we understand the potential impact of having to manually input these
transactions and have asked the appropriate
systems personnel to examine the links between eol and sitara and consider
building bridge capability . in the
interim , we anticipate that the trading volume on these products will be low ,
and will ask for higher prioritization of the
bridging in the event that volumes increase .
dale
3 - 9746",ham
"Subject: re : meter # 0986725 - 1 / 00 production - encina gas marketing
hey daren ,
we ' re back on this issue again . there is gas out there for days 1 - 3 and 6 - 20
but the deal is only good for 21 - 31 .
can you assist anita and i w / a deal number to place the lst 20 days on .
anita is attempting to close this issue .
as usual , thanks for your help .
- jackie -
3 - 9497
- - - - - - - - - - - - - - - - - - - - - - forwarded by jackie young / hou / ect on 05 / 26 / 2000 08 : 42
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
anita luong
05 / 26 / 2000 08 : 41 am
to : jackie young / hou / ect @ ect
cc :
subject : re : meter # 0986725 - 1 / 00 production - encina gas marketing
- - - - - - - - - - - - - - - - - - - - - - forwarded by anita luong / hou / ect on 05 / 26 / 2000 08 : 40
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
anita luong
04 / 10 / 2000 02 : 13 pm
to : jackie young / hou / ect @ ect
cc :
subject : re : meter # 0986725 - 1 / 00 production - encina gas marketing
jackie ,
we are back on this issue again . . . . . . . . . . . the deal was only good for day
21 - 31 , don ' t we have to find out who this gas belong ' s to for days 1 - 20 ?
stephanie still thinks this should be for encina . please advice .
thanks
jackie young
04 / 03 / 2000 05 : 19 pm
to : anita luong / hou / ect @ ect
cc :
subject : re : meter # 0986725 - 1 / 00 production - encina gas marketing
i ' ve just reallocated the meter . . . . . . . . . . . . . . . . . . . . . . . . . give a minute
- - - - - - - - - - - - - - - - - - - - - - forwarded by jackie young / hou / ect on 04 / 03 / 2000 05 : 18
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
daren j farmer
04 / 03 / 2000 05 : 14 pm
to : jackie young / hou / ect @ ect
cc : anita luong / hou / ect @ ect , stephanie gomes / hou / ect @ ect
subject : re : meter # 0986725 - 1 / 00 production - encina gas marketing
yes
jackie young
04 / 03 / 2000 05 : 10 pm
to : daren j farmer / hou / ect @ ect
cc : anita luong / hou / ect @ ect , stephanie gomes / hou / ect @ ect
subject : re : meter # 0986725 - 1 / 00 production - encina gas marketing
daren ,
the above mentioned meter is on stranger ' s for the entire month of jan .
2000 . there is a deal ticket applicable to this meter from jan . 21 st thru
the 31 st . is it o . k . for volume management to apply volumes from the 21 st
thru the 31 st to the 215 ?
i don ' t know what kind of issues was associated with this deal .
thanks
- jackie -
- - - - - - - - - - - - - - - - - - - - - - forwarded by jackie young / hou / ect on 04 / 03 / 2000 05 : 08
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
anita luong
04 / 03 / 2000 05 : 00 pm
to : jackie young / hou / ect @ ect
cc : stephanie gomes / hou / ect @ ect
subject : re : meter # 0986725 - 1 / 00 production - encina gas marketing
jackie , any luck on the issue w / the gas allocated to "" stranger ' s gas "" at
this meter . . . . . . . . . .
- - - - - - - - - - - - - - - - - - - - - - forwarded by anita luong / hou / ect on 04 / 03 / 2000 02 : 29
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : stephanie gomes 04 / 03 / 2000 10 : 00 am
to : anita luong / hou / ect @ ect
cc :
subject : re : meter # 0986725 - 1 / 00 production - encina gas marketing
anita , have you found out any further information about this meter . encina
still beleives that we owe them for this gas .
thanks , stephanie ( 3 - 6004 )
anita luong
03 / 03 / 2000 02 : 11 pm
to : jackie young / hou / ect @ ect
cc : stephanie gomes / hou / ect @ ect
subject : meter # 0986725 - 1 / 00 production - encina gas marketing
jackie ,
i see that the gas at this meter is allocated to "" stranger ' s "" in pops .
stephanie gomes in settlement thinks that this could be encina ' s gas . i see
in sitara that deal 152638 is only valid from the 21 st - 31 st . can you
please take a look .
thanks
- - - - - - - - - - - - - - - - - - - - - - forwarded by anita luong / hou / ect on 03 / 03 / 2000 01 : 36
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : stephanie gomes 03 / 03 / 2000 01 : 34 pm
to : anita luong / hou / ect @ ect
cc : charlene richmond / hou / ect @ ect
subject : meter # 0986725 - 1 / 00 production - encina gas marketing
hey anita ,
for meter # 0986725 , 1 / 00 production , i am showing per meter statement that
41 , 671 mmbtu flowed . is that gas really encina ' s . has the volume just not
been allocated yet . could you let me know what the deal is on the meter .
thanks , stephanie ( 3 - 6004 )",ham
"Subject: ces volumes on tejas
june volumes on tejas are attached .",ham
"Subject: may hours survey
attached please find the hours survey and instructions for the month of may ,
2000 .
i am sending the survey out this time as an opportunity to introduce myself
to those of you i have not yet met . i am being asked to take a direct roll
in the further development and rollout of the operations pricing model ( fka
transaction cost model ) . in the past , i have directed the implementation of
several pricing systems based on activity based costing similar to the
operations pricing model ( opm ) . over the past couple of weeks my
observations of the model have lead me to be concerned with the quality of
data used in the model . it will take efforts by both you and the opm team to
get to a satisfactory level of data quality . this process can start with
this months data collection efforts . please pay particular attention this
month as the "" bar is being raised "" by the management of energy operations for
data quality and timeliness .
while completing the survey , take this time to review last month ' s numbers .
please return these surveys to shari mao by end of day friday , june 2 .
please note the following changes :
the nat gas rc ' s will now see deal validation and transportation rate
activities therefore , these surveys will be notably longer but will not
necessarily take more time
if the survey does not contain an activity that your team spends time on ,
please do not type any activities in the survey . contact jennifer reside at
# 35971 to discuss how to proceed .
if you have any questions relating to the model or this survey , or are unable
to meet the survey due date , please call jennifer reside at # 35971 ( shari is
on vacation this week ) .",ham
"Subject: meter 9687
daren ,
sean in gas control called and said meter 9687 was flowing approx . 16 , 000
mmbtu / day . the nomination is for 24 , 000 mmbtu / day . the c / p is costilla
energy and the deal # is 125783 . do you want me to adjust ? please advise .
bob",ham
"Subject: wc 551 revision effective 6 / 6 / 00 ( stingray p / l )
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 05 / 2000
09 : 54 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" steve holmes "" on 06 / 05 / 2000 09 : 37 : 41 am
to : ,
cc :
subject : wc 551 revision effective 6 / 6 / 00 ( stingray p / l )
please see the attached revision to wc 551 . i will send out a formal notice
cancelling the force majeure later this afternoon .
steve
- wc 551 reveffo 60600 . xls",ham
"Subject: revisions on tennessee gas p / l effective 6 / 8 / 00
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 06 / 2000
03 : 24 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" steve holmes "" on 06 / 06 / 2000 02 : 53 : 20 pm
to : ,
cc :
subject : revisions on tennessee gas p / l effective 6 / 8 / 00
attached are nine changes to volumes currently flowing on tennessee gas
pipeline . these changes are to be effective thursday , june 8 , 2000 .
please let me know of any questions you have .
thanks ,
steve
- ec 254 reveffo 60800 . xls
- ei 315329 reveffo 60800 . xls
- ei 316 reveffo 60800 . xls
- spl 3 reveffo 60800 . xls
- ssl 54 reveffo 60800 . xls
- ssl 98 jreveffo 60800 . xls
- smi 265 reveffo 60800 . xls
- wc 45 reveffo 60800 . xls
- ei 365 reveffo 60800 . xls",ham
"Subject: re : may activity survey
thanks , daren ,
these are the only stats that we need for now .
shari",ham
"Subject: hpl / enron actuals for june 8 , 2000
teco tap 30 . 000 / hpl iferc
texoma 20 . 000 / hpl iferc
ls hpl lsk ic 40 . 000 / enron",ham
"Subject: enron actuals for june 08 , 2000
teco tap 32 . 500 / hpl iferc
texoma 20 . 000 / hpl iferc
ls hpl katy 40 . 000 / enron",ham
"Subject: sear robin revisions effective 6 / 10 / 00 ( sea robin p / l )
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 09 / 2000
10 : 36 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" steve holmes "" on 06 / 09 / 2000 10 : 33 : 58 am
to : ,
cc :
subject : sear robin revisions effective 6 / 10 / 00 ( sea robin p / l )
attached are the 11 changes to meters where a pvr is taken out for
processing . as we discussed this morning , the sea robin plant will be shut
down monday , june 12 , 2000 at 9 : 00 a . m . to repair the "" o "" ring in the
turbine . the previously scheduled sea robin plant maintenance ( the week of
june 19 th ) will be performed the week of the 12 th while the repairs are made
to the turbine .
please let me know of any questions you may have .
thanks ,
steve
- ei 305 reveffo 61000 # 2 . xls
- ei 330 areveffo 61000 . xls
- ei 330 breveffo 61000 . xls
- ei 330 creveffo 61000 . xls
- ei 333 reveffo 61000 . xls
- ei 337 reveffo 61000 . xls
- smi 23 reveffo 61000 # 2 . xls
- smi 41 reveffo 61000 . xls
- smil 28 reveffo 61000 . xls
- wc 560 reveffo 61000 . xls
- wc 580 reveffo 61000 . xls",ham
"Subject: great gofl offer
saturday special
jersey meadow
june 17 th . 2000 $ 35 green fee includes cart .
father ' s day special jersey meadow all dad ' s gets a special gift .
sunday june 18 , 2000 . $ 35 green fee / cart included .
6 : 30 am to 5 : 00 pm .
instant coupon ! for one free round of golf !
( cart fee is required and restrictions apply , see below . )
?
redeem this coupon at any one of the great courses listed below and receive a
cart fee only round of golf for one player for one round .
this coupon may only be redeemed monday through thursday after 10 : 00 am or
friday , saturday and sunday after 12 : 00 noon , excluding holidays .
this coupon may not be combined with any other offer . coupon must be
presented along with showing your oil change receipt at the time you pay for
your cart fee for this offer to be valid . ( golfers must mention this coupon
when tee time is made .
tee time reservations will be accepted up to three days in advance . the value
of this discount may vary from course to course . )
thank you for purchasing a castrol gtx / castrol syntec blend oil change .
[ image ]
2 for 1
during the month of june hermann park kingwood cove clear creek
go to http : / / www . golfboxx . com for the details
[ image ]
golfboxx . com is upgrading to microsoft media server . we are doing this so you
will be able to enjoy the latest advantages in technology . at present
golfboxx . com has 15000 members . our sole purpose is to make golf fun and
affordable for you .
golfboxx . com will offer more streaming video and you need the player to
watch . it is free . if you have these internet browsers ( netscape 4 . 7 or
internet explorer 5 . 0 ) you are good to go . if not .
you can download in about 2 minutes .
[ image ]
?
?",ham
"Subject: re : volume increase - hpl meter 68 - 6296 ( s . g . marshall ) and hpl
meter 98 - 6067 ( martinez , mb )
daren ,
do you want me to adjust anything ?
bob
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 06 / 14 / 2000 10 : 28
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
vance l taylor
06 / 14 / 2000 10 : 03 am
to : robert cotten / hou / ect @ ect
cc : carlos j rodriguez / hou / ect @ ect , donald p reinhardt / hou / ect @ ect , melissa
graves / hou / ect @ ect
subject : re : volume increase - hpl meter 68 - 6296 ( s . g . marshall ) and hpl
meter 98 - 6067 ( martinez , mb )
bob ,
the eog contract stipulates that a gas daily price should be paid only for
the initial delivery of gas at the execution of gas purchase contract ; any
deliveries subsequent to the initial turn - on should be priced at first of
month index .
thanks ,
vlt
x 3 - 6353
enron north america corp .
from : robert cotten 06 / 14 / 2000 09 : 39 am
to : vance l taylor / hou / ect @ ect
cc : carlos j rodriguez / hou / ect @ ect
subject : volume increase - hpl meter 68 - 6296 ( s . g . marshall ) and hpl meter
98 - 6067 ( martinez , mb )
vance ,
should this be priced at gas daily ? please advise . thanks .
bob
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 06 / 14 / 2000 09 : 38
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
suzanne _ saldivar @ eogresources . com on 06 / 13 / 2000 10 : 47 : 00 am
to : rcotten @ enron . com
cc : charlotte _ hawkins @ enron . com , crodrig @ enron . com
subject : volume increase - hpl meter 68 - 6296 ( s . g . marshall ) and hpl meter
98 - 6067 ( martinez , mb )
production from the sg marshall leases has increased due to workovers of
some of the wells . effective june 14 , 2000 , please increase the june 1
estimate from 2 , 300 mmbtu / d to 8 , 000 mmbtu / d @ hpl meter 68 - 6296 delivery
to hpl thompsonville ( pg 7 e meter 834134 ) .
production from the m . martinez leases has increased due to a new well
behind meter 98 - 6067 . the estimates from this meter has increased from
4 , 600 mmbtu / d to 8 , 200 mmbtu / d .
please call me at ( 713 ) 651 - 6858 with any questions . thanks ! ! !",ham
"Subject: re : wholesale volumes
texas has a 42 % increase year to year , a 22 % increase qtr . to qtr . and a 30 %
increase mo . to mo . the yr . to yr . and qtr to qtr increases can be explained
by an increase in eol transactions and entex taking more gas . the mo . to mo .
increase is attributable to increase eol transactions and tufco taking more
gas .
dave
enron north america corp .
from : misti day 06 / 15 / 2000 12 : 19 pm
to : david baumbach / hou / ect @ ect
cc :
subject : wholesale volumes
it ' s that time again for the monthly and quarterly volumetric explanations !
the database for may is now ready for viewing . just as a reminder , this is
the shortcut on your desktop called "" statistical database "" .
as there is continued investor focus on our wholesale operations , investor
relations requests that business analysis & reporting provide monthly
volumetric analysis for wholesale operations in addition to the quarterly
analysis . please review the analysis for may 2000 and provide explanations
for all material changes ( + / - 10 % ) for the year / year , quarter / quarter , and
month / month variances . the current objective of investor relations is to use
this analysis as a resource to answer potential investor or analyst
questions , but it may be used for ad hoc requests and presentations . it is
essential that the volumes be verified by commercial personnel .
please forward your verification and explanations via e - mail to me by 10 : 00 am
on monday , june 19 . please feel free to call with any questions .
thanks ,
misti day
x 39525",ham
"Subject: revised tinsley availabilities ( tetco p / l )
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 15 / 2000
11 : 15 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" steve holmes "" on 06 / 15 / 2000 11 : 14 : 33 am
to :
cc :
subject : revised tinsley availabilities ( tetco p / l )
please see the attached revised availability to be effective 6 / 17 / 00 . i am
not sure who the tetco scheduler is , so please pass along a copy of this to
the appropriate scheduler .
thanks ,
- tinsleyreveffo 61700 . xls",ham
"Subject: hpl nom for june 16 , 2000
( see attached file : hplo 616 . xls )
- hplo 616 . xls",ham
"Subject: resume - alex argueta
the following is the resume of alex argueta . he is currently a revenue
accountant at eog resources . he is open to other accounting opportunities ,
as he does not want to be restricted to revenue accounting . his salary is
$ 42 k .",ham
"Subject: resume - gloria smith
please read the resume of gloria smith and provide me feedback if she fits
your needs . let me know if you ' d like to interview her . she is through a
recruiter at a 20 % fee .
toni
her references indicate strengths in the area ? enron is requiring
experiences . ? she prefers the gas environment . ? her qualifications are :
masters in education ; bba - accounting
experienced in day to day pipeline ? and gas ? activity providing net outs ,
resolve price and volume discrepancies , volume management , settling cash
outs , verifying imbalances , processing transportations invoices ,
settlements , and project accounting as required .
financial reporting , assisting in preparing sec reporting , balance sheet
reconciliation , and ferc reporting .
excellent interpersonal skills , will be able to effectively communicate with
all levels of management , vendors , and customers .
seeking permanent , but will consider project to permanent .
current salary 45 k
- smith _ gloria _ 062000 _ revised . doc",ham
"Subject: resume - marcia curry
job posting response , i have not talked to this person .
- resumel . doc",ham
"Subject: 6 / 15 / 00 revision to sea robin volumes
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 19 / 2000
03 : 30 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" steve holmes "" on 06 / 19 / 2000 03 : 10 : 42 pm
to : ,
cc :
subject : 6 / 15 / 00 revision to sea robin volumes
christina ,
the attached shows the volumes that should have been nominated effective
6 / 15 / 00 and 6 / 16 / 00 . the sea robin plant was back up for those two days and
gas was processed resulting in a decrease for pvr . effective 6 / 17 / 00 , the
plant was down again and volumes were increased to reflect no processing
loss . i forwarded those volumes to you on friday , june 16 .
let me know of any questions you have .
thanks ,
steve
- ei 305 reveffo 61500 . xls
- ei 330 areveffo 61500 . xls
- ei 330 breveffo 61500 . xls
- ei 330 creveffo 61500 . xls
- ei 333 reveffo 61500 . xls
- ei 337 reveffo 61500 . xls
- smi 23 reveffo 61500 . xls
- smi 41 reveffo 61500 . xls
- smil 28 reveffo 61500 . xls
- wc 560 reveffo 61500 . xls
- wc 580 reveffo 61500 . xls
- gbl 28 reveffo 61500 . xls",ham
"Subject: nom change on tennessee
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 20 / 2000
10 : 42 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" jan svajian "" on 06 / 20 / 2000 10 : 43 : 12 am
to :
cc :
subject : nom change on tennessee
see attached .
- enron nom change . xls",ham
"Subject: nom change on tejas pipeline
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 20 / 2000
10 : 21 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" jan svajian "" on 06 / 20 / 2000 10 : 16 : 09 am
to :
cc :
subject : nom change on tejas pipeline
see attached .
- enron nom change . xls",ham
"Subject: hl & p
daren - also , the deal might include san jac ( meter 1554 ) so the ena can be
kept whole .
al
- - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 06 / 21 / 2000 11 : 02
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
aimee lannou 06 / 21 / 2000 11 : 03 am
to : daren j farmer / hou / ect @ ect
cc :
subject : hl & p
daren - pat gave me a a spreadsheet showing what should be allocated to
greens bayou . i checked the deal ticket ( 286824 ) and it ends on 6 / 17 . there
is still two more days that need to be reallocated . please let me know if
you can extend this deal or create a new one .
thanks .
al",ham
"Subject: re : teco gas processing ; meter no . : 6884
daren ,
please see below . i need to have the purchase from ( teco ) and sale to
( teco ) deals in order to allocate correctly . for may 00 , we are purchasing
from teco . i am allocating this to strangers gas at
moment , but it needs to go to the correct deal . please let me know what
the deal numbers when you have them . thanks
thu
enron north america corp .
from : george weissman 03 / 29 / 2000 08 : 01 am
to : jeffrey a austin / hou / ect @ ect , michael c bilberry / hou / ect @ ect , gary
bryan / hou / ect @ ect , william c falbaum / hou / ect @ ect , mary jo
johnson / hou / ect @ ect , jennifer martinez / hou / ect @ ect , brian m
riley / hou / ect @ ect , jill t zivley / hou / ect @ ect , greg brazaitis / hou / ect @ ect
cc : jennifer d pattison / hou / ect @ ect , melissa graves / hou / ect @ ect
subject : teco gas processing ; meter no . : 6884
each month at seven oaks , teco ( pg meter no . : 6884
greg , this relates to the seven oaks tailgate accounting issue we have been
discussing . hplr once had an appropriate agreement in place , but that
agreement has been assigned to ect . until the agreement can be re - assigned
from ect to hplc , we will use spot gtcs to clear the puchase / sale accounts
for the period from 10 / 98 to 6 / 99 or perhaps 7 / 99 .
george
- - - - - - - - - - - - - - - - - - - - - - forwarded by george weissman / hou / ect on 05 / 26 / 99 03 : 03
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron capital meter no . : 6884
julie ,
in 1996 , a contract was drawn up between hplr and teco gas processing ,
contract numbers 078 - 86978 - 101 / 078 - 86978 - 301 . in april ' 99 , these contracts
were assigned to ect . in october of 1998 , these contracts should have been
assigned to hplc , but did not get assigned . beginning in jan . ' 99 , negative
volumes started appearing in my purchase payment statements under sitara
# 18372 ( meter # 6884 ) , causing my payments to be reduced . i believe that the
deal number for the sale was being attached to the purchase contract . ( the
purchase deal numbers which i have been using are sitara # 14086 and sitara
# 11079 ) . both these sales and purchases ( since october ' 98 ) are suppose to
be for hplc . donald reinhart stated that spot purchase and spot sale gtc ' s
between teco and hplc can be set up from october of 1998 until the master
contract is changed . amelia alland has set these up , which i believe
terminate in october ' 99 . the gtc spot contract numbers are as follows :
purchases : 012 - 86978 - 102 ; global 96021450
sales : 012 - 86978 - 301 ; global 96021451
per our conversation earlier can you make these retroactive adjustments ?
when complete , can you tell me what the new deal numbers will be ?
thank you so much for your help and let me know if you need additional
information .
cc ' s :
let me know if something i stated is incorrect or if anyone has any
additional information .",ham
"Subject: re : new eol product
how about 1 : 30 today on 32 in the texas gas trading area .
dale neuner 06 / 23 / 2000 11 : 07 am
to : steve venturatos / hou / ect @ ect
cc : sheri thomas / hou / ect @ ect
subject : re : new eol product
we should sit and discuss the processes involved in creating new ,
unprecedented product types in eol , as i think it is important for you to
understand the myriad of processes involved . to start with , legal will
absolutely need to be involved , as it sounds like a new gtc is in order .
please call either sheri thomas or i when you are ready to discuss the new
product .
dale
enron capital & trade resources corp .
from : steve venturatos 06 / 23 / 2000 10 : 35 am
to : dale neuner / hou / ect @ ect
cc :
subject : re : new eol product
it is a totally new product .
dale neuner 06 / 23 / 2000 09 : 43 am
to : steve venturatos / hou / ect @ ect , melba lozano / hou / ect @ ect , sheri
thomas / hou / ect @ ect , robert b cass / hou / ect @ ect
cc :
subject : re : new eol product
steve -
one issue that immediately comes to mind is the ' general terms and
conditions ' ability to handle intra - day nominations . . this may require a new
product type and gtc .
are we presently trading this product otc , or is this unprecedented ?
dale
to : dale neuner / hou / ect @ ect
cc :
subject : new eol product
- - - - - - - - - - - - - - - - - - - - - - forwarded by melba lozano / hou / ect on 06 / 23 / 2000 09 : 30
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron north america corp .
from : steve venturatos 06 / 23 / 2000 09 : 29 am
to : sheri thomas / hou / ect @ ect , melba lozano / hou / ect @ ect
cc :
subject : new eol product
we are finalizing plans to introduce a new gas products ( s ) for july . the
product ( s ) would be an hourly product either 5 x 8 or 5 xl 2 or 5 xl 6 .
even though we have not decided which product to introduce , i thought i would
give you a heads up to keep you in the loop .",ham
"Subject: enron actuals for june 22 , 2000
teco tap 100 . 000 / hpl iferc
20 . 000 / enron
ls hpl katy 30 . 000 / enron",ham
"Subject: eastrans nomination effective 07 / 01 / 2000
- - - - - forwarded by chad w . cass / gcs / cec / pec on 06 / 26 / 00 03 : 33 pm - - - - -
| - - - - - - - - + - - - - - - - - - - - - - - - - - - - - - - - >
| | william e . |
| | speckels |
| | |
| | 06 / 26 / 00 |
| | 03 : 21 pm |
| | |
| - - - - - - - - + - - - - - - - - - - - - - - - - - - - - - - - >
| |
| to : briley @ enron . com ,
dfarmer @ enron . com , |
| stacey . neuweiler @ enron . com , carlos . j . rodriguez @ enron . com , michael
r . |
| cherry / easttexas / pefs / pec @ pec , chad w . cass / gcs / cec / pec @ pec , julia
a . |
| urbanek / gcs / cec / pec @ pec , donna c . spencer / gcs / cec / pec @ pec , john
a . |
| bretz / gcs / cec / pec @ pec , bruce mcmills / ftworth / pefs / pec @ pec , marta
k |
|
henderson / houston / pefs / pec @ pec |
|
cc : |
| subject : eastrans nomination effective
07 / 01 / 2000 |
please nominate 32 , 800 mmbtu / d into eastrans effective 7 / 1 / 00 .
redeliveries will be made as follows :
25 , 000 mmbtu / d into pg & e
7 , 800 mmbtu / d from fuels cotton valley
sent on behalf of bruce mcmills .",ham
"Subject: ami , , ,
per our conversation , i would perfer the 2 , 000 difference be placed on the oba
between lsp and teco ,
because we requested to cut the flow .
thanks ! !
- - - - - - - - - - - - - - - - - - - - - - forwarded by tim powell / lsp / enserch / us on 06 / 27 / 2000
10 : 58 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
ami . chokshi @ enron . com on 06 / 27 / 2000 08 : 42 : 09 am
to : tim powell / lsp / enserch / us @ tu
cc : charlie stone / texas utilities @ tu , daren . j . farmer @ enron . com
subject :
hey tim ,
for may 12 , our supply shows that 8 . 000 did flow even though you cut flow
to 6 . 0 . let me know how you want to handle the situation . sorry for the
inconvenience .
ami",ham
"Subject: enron actuals for june 26 , 2000
teco tap 20 . 000 / enron ; 5 . 833 / hpl iferc ; 94 . 167 / hpl gas daily
ls hpl lsk ic 30 . 000 / enron",ham
